County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Curry,Oregon,4,0,0,0,0.00%,0,0,42.45774238,-124.156935,2020-04-27 22:10 EDT
Grant,Oregon,1,0,0,0,0.00%,0,0,44.49139627,-119.0074177,2020-04-27 22:10 EDT
Wallowa,Oregon,1,0,0,0,0.00%,0,0,45.57980407,-117.1810516,2020-04-27 22:10 EDT
Crook,Oregon,1,0,0,0,0.00%,0,0,44.14219725,-120.3565528,2020-04-27 22:10 EDT
Sherman,Oregon,1,0,0,0,0.00%,0,0,45.40395376,-120.6889293,2020-04-27 22:10 EDT
Minnehaha,South Dakota,1880,76,6,0,0.30%,1013,0,43.67417757,-96.79142458,2020-04-27 22:10 EDT
Lincoln,South Dakota,131,2,0,0,0.00%,73,0,43.27891669,-96.72180706,2020-04-27 22:10 EDT
Brown,South Dakota,30,0,0,0,0.00%,15,0,45.58974,-98.35159132,2020-04-27 22:10 EDT
Yankton,South Dakota,27,1,0,0,0.00%,71,0,43.01232969,-97.39367652,2020-04-27 22:10 EDT
Beadle,South Dakota,71,0,2,0,2.80%,19,0,44.41448462,-98.27810992,2020-04-27 22:10 EDT
Turner,South Dakota,15,0,0,0,0.00%,5,0,43.31087946,-97.14865394,2020-04-27 22:10 EDT
Codington,South Dakota,14,0,0,0,0.00%,13,0,44.97785121,-97.18857024,2020-04-27 22:10 EDT
Brookings,South Dakota,12,1,0,0,0.00%,9,0,44.36967918,-96.7904787,2020-04-27 22:10 EDT
Pennington,South Dakota,12,0,1,0,8.30%,10,0,44.003745,-102.8239008,2020-04-27 22:10 EDT
Union,South Dakota,12,0,0,0,0.00%,6,0,42.83423984,-96.65600149,2020-04-27 22:10 EDT
Lawrence,South Dakota,9,0,0,0,0.00%,9,0,44.35868628,-103.7922467,2020-04-27 22:10 EDT
Hughes,South Dakota,7,0,0,0,0.00%,6,0,44.39433157,-99.98534764,2020-04-27 22:10 EDT
Jerauld,South Dakota,6,0,1,0,16.70%,4,0,44.06633049,-98.62972734,2020-04-27 22:10 EDT
Clay,South Dakota,5,0,0,0,0.00%,4,0,42.91679066,-96.97586927,2020-04-27 22:10 EDT
Davison,South Dakota,5,0,0,0,0.00%,3,0,43.67472829,-98.14595897,2020-04-27 22:10 EDT
Walworth,South Dakota,5,0,0,0,0.00%,5,0,45.43036158,-100.0183356,2020-04-27 22:10 EDT
Bon Homme,South Dakota,4,0,0,0,0.00%,4,0,42.99336042,-97.88666966,2020-04-27 22:10 EDT
Charles Mix,South Dakota,4,0,0,0,0.00%,4,0,43.20747461,-98.57667036,2020-04-27 22:10 EDT
McCook,South Dakota,4,0,1,0,25.00%,3,0,43.67430648,-97.3684216,2020-04-27 22:10 EDT
Roberts,South Dakota,4,0,0,0,0.00%,4,0,45.62967671,-96.94607345,2020-04-27 22:10 EDT
Lake,South Dakota,4,0,0,0,0.00%,2,0,44.02203325,-97.12935319,2020-04-27 22:10 EDT
Hutchinson,South Dakota,3,0,0,0,0.00%,2,0,43.33482907,-97.75438525,2020-04-27 22:10 EDT
Spink,South Dakota,3,0,0,0,0.00%,3,0,44.93803743,-98.34619364,2020-04-27 22:10 EDT
Sanborn,South Dakota,3,0,0,0,0.00%,3,0,44.02344691,-98.09133904,2020-04-27 22:10 EDT
Moody,South Dakota,3,0,0,0,0.00%,1,0,44.02200432,-96.67087752,2020-04-27 22:10 EDT
Hamlin,South Dakota,2,0,0,0,0.00%,2,0,44.67376151,-97.18838485,2020-04-27 22:10 EDT
Lyman,South Dakota,2,0,0,0,0.00%,2,0,43.89298233,-99.85981043,2020-04-27 22:10 EDT
Stanley,South Dakota,2,1,0,0,0.00%,0,0,44.4079422,-100.744908,2020-04-27 22:10 EDT
Aurora,South Dakota,1,0,0,0,0.00%,1,0,43.71803221,-98.56157032,2020-04-27 22:10 EDT
Clark,South Dakota,1,0,0,0,0.00%,1,0,44.85829608,-97.72950128,2020-04-27 22:10 EDT
Deuel,South Dakota,1,0,0,0,0.00%,1,0,44.76002029,-96.66795634,2020-04-27 22:10 EDT
Fall River,South Dakota,1,0,0,0,0.00%,1,0,43.23938256,-103.5274725,2020-04-27 22:10 EDT
Faulk,South Dakota,1,0,0,0,0.00%,1,0,45.07101085,-99.14523672,2020-04-27 22:10 EDT
Marshall,South Dakota,1,0,0,0,0.00%,1,0,45.75868575,-97.598465,2020-04-27 22:10 EDT
Meade,South Dakota,1,0,0,0,0.00%,1,0,44.56676698,-102.7169964,2020-04-27 22:10 EDT
Todd,South Dakota,1,0,0,0,0.00%,1,0,43.19335373,-100.7184225,2020-04-27 22:10 EDT
Oglala Lakota,South Dakota,1,0,0,0,0.00%,1,0,43.33559374,-102.5516282,2020-04-27 22:10 EDT
Corson,South Dakota,1,0,0,0,0.00%,1,0,45.70906269,-101.2124504,2020-04-27 22:10 EDT
Miner,South Dakota,1,0,0,0,0.00%,0,0,44.02193198,-97.61021243,2020-04-27 22:10 EDT
Sully,South Dakota,1,0,0,0,0.00%,1,0,44.71597131,-100.1070883,2020-04-27 22:10 EDT
Hyde,South Dakota,1,0,0,0,0.00%,1,0,44.54829273,-99.48688168,2020-04-27 22:10 EDT
McPherson,South Dakota,1,0,0,0,0.00%,0,0,45.76635801,-99.22144486,2020-04-27 22:10 EDT
Hand,South Dakota,1,0,0,0,0.00%,0,0,44.54775883,-99.004953,2020-04-27 22:10 EDT
Butte,South Dakota,0,0,0,0,nan%,0,0,44.90585048,-103.508058,2020-04-27 22:10 EDT
Kingsbury,South Dakota,0,0,0,0,nan%,0,0,44.3695776,-97.49150019,2020-04-27 22:10 EDT
Brule,South Dakota,0,0,0,0,nan%,0,0,43.7184273,-99.07374397,2020-04-27 22:10 EDT
Day,South Dakota,0,0,0,0,nan%,0,0,45.36716607,-97.6073608,2020-04-27 22:10 EDT
Rockingham,New Hampshire,643,74,1,0,0.20%,0,0,43.04954,-70.93216,2020-04-27 22:10 EDT
Hillsborough-Manchester,New Hampshire,405,123,0,0,0.00%,0,0,42.91530439,-71.71604123,2020-04-27 22:10 EDT
Hillsborough-Other,New Hampshire,276,10,2,0,0.70%,0,0,42.91530439,-71.71604123,2020-04-27 22:10 EDT
Hillsborough-Nashua,New Hampshire,178,12,0,0,0.00%,0,0,42.91530439,-71.71604123,2020-04-27 22:10 EDT
Strafford,New Hampshire,132,0,0,0,0.00%,0,0,43.29871738,-71.03042453,2020-04-27 22:10 EDT
Merrimack,New Hampshire,128,2,0,0,0.00%,0,0,43.29765353,-71.680181,2020-04-27 22:10 EDT
Grafton,New Hampshire,43,0,0,0,0.00%,0,0,43.56212,-71.95114,2020-04-27 22:10 EDT
Cheshire,New Hampshire,38,2,0,0,0.00%,0,0,42.9193685,-72.25117484,2020-04-27 22:10 EDT
Belknap,New Hampshire,35,4,0,0,0.00%,0,0,43.50919599,-71.43072444,2020-04-27 22:10 EDT
Carroll,New Hampshire,31,1,0,0,0.00%,0,0,43.8128,-71.2506,2020-04-27 22:10 EDT
Sullivan,New Hampshire,11,0,0,0,0.00%,0,0,43.3612061,-72.22241717,2020-04-27 22:10 EDT
Coos,New Hampshire,2,0,0,0,0.00%,0,0,44.68947809,-71.30555724,2020-04-27 22:10 EDT
Countytba,New Hampshire,0,0,0,0,nan%,0,0,42.3402715,-72.66940388,2020-04-27 22:10 EDT
Ada,Idaho,650,0,15,0,2.30%,0,0,43.45105691,-116.2411338,2020-04-27 22:10 EDT
Blaine,Idaho,492,0,5,0,1.00%,0,0,43.41233465,-113.9798058,2020-04-27 22:10 EDT
Canyon,Idaho,233,0,6,0,2.60%,0,0,43.62506704,-116.7092605,2020-04-27 22:10 EDT
Twin Falls,Idaho,156,0,11,0,7.10%,0,0,42.55619,-114.4696,2020-04-27 22:10 EDT
Kootenai,Idaho,61,0,0,0,0.00%,0,0,47.67758728,-116.6971319,2020-04-27 22:10 EDT
Nez Perce,Idaho,58,0,13,0,22.40%,0,0,46.32686975,-116.7502666,2020-04-27 22:10 EDT
Jerome,Idaho,46,0,2,0,4.30%,0,0,42.68988747,-114.2640011,2020-04-27 22:10 EDT
Elmore,Idaho,29,0,2,0,6.90%,0,0,43.35400714,-115.4690086,2020-04-27 22:10 EDT
Bonneville,Idaho,28,0,0,0,0.00%,0,0,43.38774653,-111.6149492,2020-04-27 22:10 EDT
Lincoln,Idaho,22,0,0,0,0.00%,0,0,43.00235717,-114.1381941,2020-04-27 22:10 EDT
Payette,Idaho,13,0,1,0,7.70%,0,0,44.00673022,-116.760858,2020-04-27 22:10 EDT
Cassia,Idaho,12,0,1,0,8.30%,0,0,42.2838939,-113.6002944,2020-04-27 22:10 EDT
Gem,Idaho,12,0,0,0,0.00%,0,0,44.06164601,-116.3973414,2020-04-27 22:10 EDT
Minidoka,Idaho,10,0,0,0,0.00%,0,0,42.85425779,-113.6374878,2020-04-27 22:10 EDT
Gooding,Idaho,9,0,0,0,0.00%,0,0,42.97101822,-114.8114855,2020-04-27 22:10 EDT
Bannock,Idaho,3,0,0,0,0.00%,0,0,42.65937742,-112.2110229,2020-04-27 22:10 EDT
Madison,Idaho,3,0,0,0,0.00%,0,0,43.78418564,-111.6591909,2020-04-27 22:10 EDT
Owyhee,Idaho,3,0,0,0,0.00%,0,0,42.58146654,-116.1700417,2020-04-27 22:10 EDT
Teton,Idaho,3,0,0,0,0.00%,0,0,43.75945168,-111.2076444,2020-04-27 22:10 EDT
Jefferson,Idaho,5,0,0,0,0.00%,0,0,43.82011067,-112.3113405,2020-04-27 22:10 EDT
Bonner,Idaho,4,0,0,0,0.00%,0,0,48.30974299,-116.6149142,2020-04-27 22:10 EDT
Latah,Idaho,4,0,0,0,0.00%,0,0,46.81618556,-116.7117269,2020-04-27 22:10 EDT
Adams,Idaho,3,0,0,0,0.00%,0,0,44.88965373,-116.45393,2020-04-27 22:10 EDT
Bingham,Idaho,3,0,0,0,0.00%,0,0,43.21865084,-112.3950328,2020-04-27 22:10 EDT
Idaho,Idaho,3,0,0,0,0.00%,0,0,45.84413213,-115.4674866,2020-04-27 22:10 EDT
Custer,Idaho,2,0,0,0,0.00%,0,0,44.24129522,-114.2817047,2020-04-27 22:10 EDT
Fremont,Idaho,2,0,0,0,0.00%,0,0,44.22874831,-111.4821039,2020-04-27 22:10 EDT
Valley,Idaho,2,0,0,0,0.00%,0,0,44.76844994,-115.5605557,2020-04-27 22:10 EDT
Power,Idaho,2,0,0,0,0.00%,0,0,42.68963792,-112.8418511,2020-04-27 22:10 EDT
Camas,Idaho,1,0,0,0,0.00%,0,0,43.463039,-114.8053309,2020-04-27 22:10 EDT
Washington,Idaho,1,0,0,0,0.00%,0,0,44.45230578,-116.784798,2020-04-27 22:10 EDT
Caribou,Idaho,1,0,0,0,0.00%,0,0,42.77049511,-111.562217,2020-04-27 22:10 EDT
Lemhi,Idaho,1,0,0,0,0.00%,0,0,44.9432769,-113.9332935,2020-04-27 22:10 EDT
Lewis,Idaho,0,0,0,0,nan%,0,0,46.23697256,-116.4263071,2020-04-27 22:10 EDT
Boundary,Idaho,0,0,0,0,nan%,0,0,48.76686056,-116.4628906,2020-04-27 22:10 EDT
Navajo(AZ),Navajo Nation,3286,0,0,0,0.00%,0,0,35.39955057,-110.3213878,2020-04-27 22:10 EDT
McKinley(NM),Navajo Nation,351,0,0,0,0.00%,0,0,35.90181,-109.03041,2020-04-27 22:10 EDT
Apache(AZ),Navajo Nation,342,0,0,0,0.00%,0,0,35.5229924,-109.8559527,2020-04-27 22:10 EDT
Coconino(AZ),Navajo Nation,238,0,0,0,0.00%,0,0,36.84050697,-112.1291968,2020-04-27 22:10 EDT
San Juan(NM),Navajo Nation,154,0,0,0,0.00%,0,0,36.76551132,-108.7019971,2020-04-27 22:10 EDT
Socorro(NM),Navajo Nation,20,0,0,0,0.00%,0,0,34.06488507,-106.9051558,2020-04-27 22:10 EDT
San Juan(UT),Navajo Nation,19,0,0,0,0.00%,0,0,37.03544455,-110.3107879,2020-04-27 22:10 EDT
Cibola(NM),Navajo Nation,15,0,0,0,0.00%,0,0,34.91236636,-108.0000561,2020-04-27 22:10 EDT
Sandoval(NM),Navajo Nation,15,0,0,0,0.00%,0,0,35.68878872,-106.8666133,2020-04-27 22:10 EDT
Bernalillo(NM),Navajo Nation,0,0,0,0,nan%,0,0,35.05128463,-106.6703125,2020-04-27 22:10 EDT
Puerto Rico,Puerto Rico,1389,18,84,0,6.00%,0,0,18.2226065,-66.46895343,2020-04-27 22:10 EDT
Kanawha,West Virginia,155,2,4,0,2.60%,0,0,38.33646158,-81.52819578,2020-04-27 22:10 EDT
Berkeley,West Virginia,133,2,1,0,0.80%,0,0,39.46403265,-78.02752319,2020-04-27 22:10 EDT
Jackson,West Virginia,127,0,9,0,7.10%,0,0,38.83274522,-81.67323566,2020-04-27 22:10 EDT
Monongalia,West Virginia,102,1,4,0,3.90%,0,0,39.63023386,-80.04655463,2020-04-27 22:10 EDT
Wayne,West Virginia,32,0,6,0,18.80%,0,0,38.14529525,-82.42674191,2020-04-27 22:10 EDT
Jefferson,West Virginia,72,1,0,0,0.00%,0,0,39.30769274,-77.86269441,2020-04-27 22:10 EDT
Marion,West Virginia,45,0,2,0,4.40%,0,0,39.50994711,-80.24330409,2020-04-27 22:10 EDT
Cabell,West Virginia,41,1,0,0,0.00%,0,0,38.41894853,-82.2397722,2020-04-27 22:10 EDT
Wood,West Virginia,35,0,2,0,5.70%,0,0,39.20937427,-81.51335298,2020-04-27 22:10 EDT
Harrison,West Virginia,30,0,1,0,3.30%,0,0,39.28346122,-80.37982177,2020-04-27 22:10 EDT
Ohio,West Virginia,76,0,1,0,1.30%,0,0,40.09649573,-80.61665932,2020-04-27 22:10 EDT
Putnam,West Virginia,18,0,0,0,0.00%,0,0,38.50862526,-81.9090471,2020-04-27 22:10 EDT
Mineral,West Virginia,15,0,0,0,0.00%,0,0,39.41473579,-78.94367763,2020-04-27 22:10 EDT
Preston,West Virginia,13,0,0,0,0.00%,0,0,39.46927499,-79.66809125,2020-04-27 22:10 EDT
Logan,West Virginia,12,0,1,0,8.30%,0,0,37.83147545,-81.93532583,2020-04-27 22:10 EDT
Marshall,West Virginia,11,0,0,0,0.00%,0,0,39.86014917,-80.66105196,2020-04-27 22:10 EDT
Mason,West Virginia,11,0,0,0,0.00%,0,0,38.76801687,-82.02489034,2020-04-27 22:10 EDT
Fayette,West Virginia,10,1,0,0,0.00%,0,0,38.02873859,-81.08116746,2020-04-27 22:10 EDT
Mercer,West Virginia,9,0,0,0,0.00%,0,0,37.40556515,-81.11143231,2020-04-27 22:10 EDT
Morgan,West Virginia,9,0,0,0,0.00%,0,0,39.56035619,-78.25774918,2020-04-27 22:10 EDT
Hancock,West Virginia,3,0,0,0,0.00%,0,0,40.52073347,-80.57189405,2020-04-27 22:10 EDT
Raleigh,West Virginia,3,0,0,0,0.00%,0,0,37.77129615,-81.24862247,2020-04-27 22:10 EDT
Hampshire,West Virginia,7,0,1,0,14.30%,0,0,39.31701191,-78.61418924,2020-04-27 22:10 EDT
Taylor,West Virginia,6,0,0,0,0.00%,0,0,39.33597227,-80.04616834,2020-04-27 22:10 EDT
Nicholas,West Virginia,6,0,0,0,0.00%,0,0,38.2916592,-80.79915087,2020-04-27 22:10 EDT
McDowell,West Virginia,6,0,0,0,0.00%,0,0,37.37847892,-81.65363983,2020-04-27 22:10 EDT
Monroe,West Virginia,5,0,0,0,0.00%,0,0,37.5603118,-80.55042386,2020-04-27 22:10 EDT
Barbour,West Virginia,4,0,1,0,25.00%,0,0,39.13287263,-80.00293833,2020-04-27 22:10 EDT
Randolph,West Virginia,4,0,0,0,0.00%,0,0,38.77466674,-79.87579573,2020-04-27 22:10 EDT
Roane,West Virginia,4,0,0,0,0.00%,0,0,38.71403295,-81.34823,2020-04-27 22:10 EDT
Tucker,West Virginia,4,0,0,0,0.00%,0,0,39.11355083,-79.56492129,2020-04-27 22:10 EDT
Upshur,West Virginia,4,0,0,0,0.00%,0,0,38.89780527,-80.23335659,2020-04-27 22:10 EDT
Lewis,West Virginia,4,1,0,0,0.00%,0,0,38.99579042,-80.50241625,2020-04-27 22:10 EDT
Brooke,West Virginia,4,0,0,0,0.00%,0,0,40.27331902,-80.57476844,2020-04-27 22:10 EDT
Greenbrier,West Virginia,3,0,0,0,0.00%,0,0,37.94681143,-80.45295023,2020-04-27 22:10 EDT
Hardy,West Virginia,3,0,0,0,0.00%,0,0,39.00741096,-78.85788551,2020-04-27 22:10 EDT
Wetzel,West Virginia,3,0,0,0,0.00%,0,0,39.60488922,-80.63754876,2020-04-27 22:10 EDT
Wirt,West Virginia,3,0,0,0,0.00%,0,0,39.02259856,-81.37850886,2020-04-27 22:10 EDT
Pendleton,West Virginia,3,0,0,0,0.00%,0,0,38.68067802,-79.35109097,2020-04-27 22:10 EDT
Tyler,West Virginia,3,0,0,0,0.00%,0,0,39.46440764,-80.88298517,2020-04-27 22:10 EDT
Pleasants,West Virginia,2,0,0,0,0.00%,0,0,39.37019391,-81.15802317,2020-04-27 22:10 EDT
Boone,West Virginia,2,0,0,0,0.00%,0,0,38.0229065,-81.71132849,2020-04-27 22:10 EDT
Braxton,West Virginia,2,0,0,0,0.00%,0,0,38.69988315,-80.71923693,2020-04-27 22:10 EDT
Mingo,West Virginia,2,0,1,0,50.00%,0,0,37.72634646,-82.13470825,2020-04-27 22:10 EDT
Gilmer,West Virginia,2,0,0,0,0.00%,0,0,38.92392652,-80.85725753,2020-04-27 22:10 EDT
Wyoming,West Virginia,1,0,0,0,0.00%,0,0,37.6095473,-81.54914734,2020-04-27 22:10 EDT
Summers,West Virginia,1,0,0,0,0.00%,0,0,37.65584082,-80.85851372,2020-04-27 22:10 EDT
Grant,West Virginia,1,0,0,0,0.00%,0,0,39.10509807,-79.19552078,2020-04-27 22:10 EDT
Lincoln,West Virginia,1,0,0,0,0.00%,0,0,38.17514116,-82.0706054,2020-04-27 22:10 EDT
Pocahontas,West Virginia,1,1,0,0,0.00%,0,0,38.33176918,-80.00775615,2020-04-27 22:10 EDT
Cumberland,Maine,459,5,24,0,5.20%,2,2,43.79028,-70.24612,2020-04-27 22:10 EDT
York,Maine,196,0,7,0,3.60%,124,7,43.47852983,-70.71542947,2020-04-27 22:10 EDT
Kennebec,Maine,102,1,6,1,5.90%,34,6,44.40914805,-69.76727562,2020-04-27 22:10 EDT
Penobscot,Maine,55,2,0,0,0.00%,38,4,45.40051207,-68.64945726,2020-04-27 22:10 EDT
Waldo,Maine,43,0,11,0,25.60%,18,0,44.50319162,-69.14459901,2020-04-27 22:10 EDT
Androscoggin,Maine,42,0,2,0,4.80%,22,0,44.16587609,-70.20645861,2020-04-27 22:10 EDT
Franklin,Maine,27,0,1,0,3.70%,7,1,44.97415068,-70.44406813,2020-04-27 22:10 EDT
Sagadahoc,Maine,18,0,0,0,0.00%,11,0,44.01959008,-69.96386,2020-04-27 22:10 EDT
Somerset,Maine,17,0,0,0,0.00%,10,2,45.51385941,-69.95885629,2020-04-27 22:10 EDT
Oxford,Maine,15,0,0,0,0.00%,12,0,44.50009572,-70.75666912,2020-04-27 22:10 EDT
Knox,Maine,14,0,0,0,0.00%,10,0,44.15158951,-69.17885004,2020-04-27 22:10 EDT
Lincoln,Maine,12,0,0,0,0.00%,10,1,44.07018534,-69.54387103,2020-04-27 22:10 EDT
Hancock,Maine,9,0,0,0,0.00%,4,0,44.66861141,-68.35812311,2020-04-27 22:10 EDT
Aroostook,Maine,4,0,0,0,0.00%,1,0,46.81725,-67.92749,2020-04-27 22:10 EDT
Washington,Maine,2,0,0,0,0.00%,2,0,45.03709123,-67.63611719,2020-04-27 22:10 EDT
Piscataquis,Maine,1,0,0,0,0.00%,1,0,45.84052685,-69.27362207,2020-04-27 22:10 EDT
Cass,North Dakota,431,34,12,2,2.80%,0,0,46.93296954,-97.24812121,2020-04-27 22:10 EDT
Grand Forks,North Dakota,231,36,0,0,0.00%,0,0,47.92433,-97.03173,2020-04-27 22:10 EDT
Burleigh,North Dakota,74,0,0,0,0.00%,0,0,46.97801044,-100.4669442,2020-04-27 22:10 EDT
Stark,North Dakota,41,0,2,0,4.90%,0,0,46.81068729,-102.6551405,2020-04-27 22:10 EDT
Mountrail,North Dakota,34,1,0,0,0.00%,0,0,48.21287782,-102.3500545,2020-04-27 22:10 EDT
Morton,North Dakota,24,0,2,0,8.30%,0,0,46.71678116,-101.2857052,2020-04-27 22:10 EDT
Ward,North Dakota,71,0,1,0,1.40%,0,0,48.22168092,-101.5418179,2020-04-27 22:10 EDT
McKenzie,North Dakota,12,0,0,0,0.00%,0,0,47.73066821,-103.4041735,2020-04-27 22:10 EDT
Dunn,North Dakota,10,0,0,0,0.00%,0,0,47.34732286,-102.6257118,2020-04-27 22:10 EDT
Williams,North Dakota,10,0,0,0,0.00%,0,0,48.35100161,-103.4850512,2020-04-27 22:10 EDT
Walsh,North Dakota,7,2,0,0,0.00%,0,0,48.36945576,-97.72132783,2020-04-27 22:10 EDT
Richland,North Dakota,7,0,0,0,0.00%,0,0,46.26471966,-96.94839003,2020-04-27 22:10 EDT
Barnes,North Dakota,4,0,0,0,0.00%,0,0,46.93610257,-98.07157131,2020-04-27 22:10 EDT
Ramsey,North Dakota,4,1,0,0,0.00%,0,0,48.28014304,-98.70822525,2020-04-27 22:10 EDT
Stutsman,North Dakota,4,0,0,0,0.00%,0,0,46.97924391,-98.95884002,2020-04-27 22:10 EDT
Burke,North Dakota,3,0,0,0,0.00%,0,0,48.79099258,-102.5182517,2020-04-27 22:10 EDT
McLean,North Dakota,3,0,0,0,0.00%,0,0,47.56193754,-101.0094125,2020-04-27 22:10 EDT
Slope,North Dakota,3,0,0,0,0.00%,0,0,46.44717985,-103.4598111,2020-04-27 22:10 EDT
Pierce,North Dakota,2,0,0,0,0.00%,0,0,48.24958814,-99.9718305,2020-04-27 22:10 EDT
Wells,North Dakota,2,0,0,0,0.00%,0,0,47.58751459,-99.66089024,2020-04-27 22:10 EDT
Divide,North Dakota,1,0,0,0,0.00%,0,0,48.81491007,-103.4873842,2020-04-27 22:10 EDT
Foster,North Dakota,1,0,0,0,0.00%,0,0,47.45706281,-98.88302325,2020-04-27 22:10 EDT
Grant,North Dakota,1,0,0,0,0.00%,0,0,46.3582648,-101.6396618,2020-04-27 22:10 EDT
McHenry,North Dakota,1,0,1,0,100.00%,0,0,48.23454312,-100.6363092,2020-04-27 22:10 EDT
McIntosh,North Dakota,1,0,0,0,0.00%,0,0,46.11176855,-99.44121417,2020-04-27 22:10 EDT
Oliver,North Dakota,1,0,0,0,0.00%,0,0,47.11449662,-101.3433504,2020-04-27 22:10 EDT
Rolette,North Dakota,1,0,0,0,0.00%,0,0,48.77249601,-99.84097884,2020-04-27 22:10 EDT
Sioux,North Dakota,1,0,0,0,0.00%,0,0,46.11203762,-101.0536669,2020-04-27 22:10 EDT
Eddy,North Dakota,1,0,0,0,0.00%,0,0,47.71757728,-98.90163727,2020-04-27 22:10 EDT
Emmons,North Dakota,1,0,1,0,100.00%,0,0,46.28371434,-100.2280005,2020-04-27 22:10 EDT
Bowman,North Dakota,1,0,0,0,0.00%,0,0,46.11255238,-103.5206211,2020-04-27 22:10 EDT
Sargent,North Dakota,1,0,0,0,0.00%,0,0,46.1079526,-97.63078942,2020-04-27 22:10 EDT
Nelson,North Dakota,1,0,0,0,0.00%,0,0,47.9216861,-98.19201871,2020-04-27 22:10 EDT
Pembina,North Dakota,1,0,0,0,0.00%,0,0,48.76743624,-97.55219406,2020-04-27 22:10 EDT
Ransom,North Dakota,1,0,0,0,0.00%,0,0,46.45615312,-97.65746433,2020-04-27 22:10 EDT
Mercer,North Dakota,0,0,0,0,nan%,0,0,47.29574847,-101.8365371,2020-04-27 22:10 EDT
Chittenden,Vermont,414,4,31,1,7.50%,0,0,44.45799511,-73.05404973,2020-04-27 22:10 EDT
Franklin,Vermont,91,0,5,0,5.50%,0,0,44.85731714,-72.89153543,2020-04-27 22:10 EDT
Windham,Vermont,70,1,2,0,2.90%,0,0,42.9906195,-72.71390946,2020-04-27 22:10 EDT
Addison,Vermont,61,0,2,0,3.30%,0,0,44.0280736,-73.13152876,2020-04-27 22:10 EDT
Rutland,Vermont,44,0,1,0,2.30%,0,0,43.57982762,-73.03585821,2020-04-27 22:10 EDT
Bennington,Vermont,40,0,1,0,2.50%,0,0,42.87672,-73.19818,2020-04-27 22:10 EDT
Windsor,Vermont,40,1,2,0,5.00%,0,0,43.48115,-72.38581,2020-04-27 22:10 EDT
Washington,Vermont,32,0,1,0,3.10%,0,0,44.27344561,-72.61485925,2020-04-27 22:10 EDT
Lamoille,Vermont,76,0,2,0,2.60%,0,0,44.6057044,-72.64147068,2020-04-27 22:10 EDT
Caledonia,Vermont,13,0,0,0,0.00%,0,0,44.46473752,-72.10233246,2020-04-27 22:10 EDT
Orleans,Vermont,9,0,0,0,0.00%,0,0,44.82884672,-72.24379498,2020-04-27 22:10 EDT
Orange,Vermont,7,1,0,0,0.00%,0,0,44.14854,-72.40233,2020-04-27 22:10 EDT
Grand Isle,Vermont,3,0,0,0,0.00%,0,0,44.72212,-73.29337,2020-04-27 22:10 EDT
Essex,Vermont,2,0,0,0,0.00%,0,0,44.72785385,-71.73619111,2020-04-27 22:10 EDT
Honolulu,Hawaii,3296,0,11,2,0.30%,347,1,21.30493,-157.85788,2020-04-27 22:10 EDT
Maui,Hawaii,113,1,5,0,4.40%,73,4,20.85953512,-156.5646068,2020-04-27 22:10 EDT
Hawaii,Hawaii,70,0,0,0,0.00%,49,0,19.59811746,-155.5183607,2020-04-27 22:10 EDT
Kauai,Hawaii,71,0,0,0,0.00%,19,0,22.0825024,-159.7275965,2020-04-27 22:10 EDT
Residents Diagnosed Outside of HI,Hawaii,7,0,0,0,0.00%,0,0,19.59812218,-155.5183628,2020-04-27 22:10 EDT
Laramie,Wyoming,128,2,0,0,0.00%,0,0,41.30696127,-104.6895498,2020-04-27 22:10 EDT
Fremont,Wyoming,106,15,0,0,0.00%,0,0,43.04051864,-108.6304974,2020-04-27 22:10 EDT
Teton,Wyoming,95,0,0,0,0.00%,0,0,43.91885107,-110.5962596,2020-04-27 22:10 EDT
Natrona,Wyoming,49,0,0,0,0.00%,0,0,42.96215393,-106.7985971,2020-04-27 22:10 EDT
Campbell,Wyoming,22,0,0,0,0.00%,0,0,44.24841038,-105.5483854,2020-04-27 22:10 EDT
Converse,Wyoming,17,1,0,0,0.00%,0,0,42.97243538,-105.5071662,2020-04-27 22:10 EDT
Sheridan,Wyoming,16,0,0,0,0.00%,0,0,44.79792,-106.95587,2020-04-27 22:10 EDT
Sweetwater,Wyoming,16,0,0,0,0.00%,0,0,41.66130939,-108.8768938,2020-04-27 22:10 EDT
Johnson,Wyoming,15,0,1,0,6.70%,0,0,44.03874334,-106.5846902,2020-04-27 22:10 EDT
Lincoln,Wyoming,9,0,0,0,0.00%,0,0,42.26405072,-110.6560078,2020-04-27 22:10 EDT
Washakie,Wyoming,3,0,0,0,0.00%,0,0,43.9049501,-107.68311,2020-04-27 22:10 EDT
Albany,Wyoming,7,1,0,0,0.00%,0,0,41.48753,-105.64274,2020-04-27 22:10 EDT
Uinta,Wyoming,7,0,0,0,0.00%,0,0,41.2874783,-110.5476712,2020-04-27 22:10 EDT
Crook,Wyoming,5,0,0,0,0.00%,0,0,44.58857498,-104.5699837,2020-04-27 22:10 EDT
Carbon,Wyoming,4,0,0,0,0.00%,0,0,41.69460745,-106.9306547,2020-04-27 22:10 EDT
Goshen,Wyoming,4,0,0,0,0.00%,0,0,42.08788625,-104.3532886,2020-04-27 22:10 EDT
Sublette,Wyoming,3,0,0,0,0.00%,0,0,42.76685107,-109.9147432,2020-04-27 22:10 EDT
